Abbrev,Meas Date,Streamflow Value,Streamflow Meas Units,Streamflow Review Status,Streamflow Data Source,
"BLUDILCO","01/21/1995","53.000000","cfs","A","USGS",
"BLUDILCO","01/22/1995","53.000000","cfs","A","USGS",
"BLUDILCO","01/23/1995","53.000000","cfs","A","USGS",
"BLUDILCO","01/24/1995","53.000000","cfs","A","USGS",
"BLUDILCO","01/25/1995","53.000000","cfs","A","USGS",
"BLUDILCO","01/26/1995","54.000000","cfs","A","USGS",
"BLUDILCO","01/27/1995","55.000000","cfs","A","USGS",
"BLUDILCO","01/28/1995","55.000000","cfs","A","USGS",
"BLUDILCO","01/29/1995","55.000000","cfs","A","USGS",
"BLUDILCO","01/30/1995","55.000000","cfs","A","USGS",
"BLUDILCO","01/31/1995","55.000000","cfs","A","USGS",
"BLUDILCO","02/01/1995","55.000000","cfs","A","USGS",
"BLUDILCO","02/02/1995","55.000000","cfs","A","USGS",
"BLUDILCO","02/03/1995","53.000000","cfs","A","USGS",
"BLUDILCO","02/04/1995","53.000000","cfs","A","USGS",
"BLUDILCO","02/05/1995","53.000000","cfs","A","USGS",
"BLUDILCO","02/06/1995","54.000000","cfs","A","USGS",
"BLUDILCO","02/07/1995","53.000000","cfs","A","USGS",
"BLUDILCO","02/08/1995","54.000000","cfs","A","USGS",
"BLUDILCO","02/09/1995","54.000000","cfs","A","USGS",
"BLUDILCO","02/10/1995","54.000000","cfs","A","USGS",
"BLUDILCO","02/11/1995","55.000000","cfs","A","USGS",
"BLUDILCO","02/12/1995","55.000000","cfs","A","USGS",
"BLUDILCO","02/13/1995","55.000000","cfs","A","USGS",
"BLUDILCO","02/14/1995","54.000000","cfs","A","USGS",
"BLUDILCO","02/15/1995","54.000000","cfs","A","USGS",
"BLUDILCO","02/16/1995","55.000000","cfs","A","USGS",
"BLUDILCO","02/17/1995","55.000000","cfs","A","USGS",
"BLUDILCO","02/18/1995","55.000000","cfs","A","USGS",
"BLUDILCO","02/19/1995","55.000000","cfs","A","USGS",
"BLUDILCO","02/20/1995","53.000000","cfs","A","USGS",
"BLUDILCO","02/21/1995","53.000000","cfs","A","USGS",
"BLUDILCO","02/22/1995","54.000000","cfs","A","USGS",
"BLUDILCO","02/23/1995","53.000000","cfs","A","USGS",
"BLUDILCO","02/24/1995","53.000000","cfs","A","USGS",
"BLUDILCO","02/25/1995","53.000000","cfs","A","USGS",
"BLUDILCO","02/26/1995","53.000000","cfs","A","USGS",
"BLUDILCO","02/27/1995","53.000000","cfs","A","USGS",
"BLUDILCO","02/28/1995","56.000000","cfs","A","USGS",
"BLUDILCO","03/01/1995","79.000000","cfs","A","USGS",
"BLUDILCO","03/02/1995","94.000000","cfs","A","USGS",
"BLUDILCO","03/03/1995","95.000000","cfs","A","USGS",
"BLUDILCO","03/04/1995","95.000000","cfs","A","USGS",
"BLUDILCO","03/05/1995","97.000000","cfs","A","USGS",
"BLUDILCO","03/06/1995","98.000000","cfs","A","USGS",
"BLUDILCO","03/07/1995","108.000000","cfs","A","USGS",
"BLUDILCO","03/08/1995","116.000000","cfs","A","USGS",
"BLUDILCO","03/09/1995","119.000000","cfs","A","USGS",
"BLUDILCO","03/10/1995","119.000000","cfs","A","USGS",
"BLUDILCO","03/11/1995","116.000000","cfs","A","USGS",
"BLUDILCO","03/12/1995","116.000000","cfs","A","USGS",
"BLUDILCO","03/13/1995","116.000000","cfs","A","USGS",
"BLUDILCO","03/14/1995","116.000000","cfs","A","USGS",
"BLUDILCO","03/15/1995","116.000000","cfs","A","USGS",
"BLUDILCO","03/16/1995","116.000000","cfs","A","USGS",
"BLUDILCO","03/17/1995","111.000000","cfs","A","USGS",
"BLUDILCO","03/18/1995","99.000000","cfs","A","USGS",
"BLUDILCO","03/19/1995","99.000000","cfs","A","USGS",
"BLUDILCO","03/20/1995","99.000000","cfs","A","USGS",
"BLUDILCO","03/21/1995","99.000000","cfs","A","USGS",
"BLUDILCO","03/22/1995","99.000000","cfs","A","USGS",
"BLUDILCO","03/23/1995","99.000000","cfs","A","USGS",
"BLUDILCO","03/24/1995","100.000000","cfs","A","USGS",
"BLUDILCO","03/25/1995","101.000000","cfs","A","USGS",
"BLUDILCO","03/26/1995","101.000000","cfs","A","USGS",
"BLUDILCO","03/27/1995","101.000000","cfs","A","USGS",
"BLUDILCO","03/28/1995","101.000000","cfs","A","USGS",
"BLUDILCO","03/29/1995","101.000000","cfs","A","USGS",
"BLUDILCO","03/30/1995","101.000000","cfs","A","USGS",
"BLUDILCO","03/31/1995","101.000000","cfs","A","USGS",
"BLUDILCO","04/01/1995","101.000000","cfs","A","USGS",
"BLUDILCO","04/02/1995","101.000000","cfs","A","USGS",
"BLUDILCO","04/03/1995","100.000000","cfs","A","USGS",
"BLUDILCO","04/04/1995","101.000000","cfs","A","USGS",
"BLUDILCO","04/05/1995","101.000000","cfs","A","USGS",
"BLUDILCO","04/06/1995","101.000000","cfs","A","USGS",
"BLUDILCO","04/07/1995","101.000000","cfs","A","USGS",
"BLUDILCO","04/08/1995","101.000000","cfs","A","USGS",
"BLUDILCO","04/09/1995","101.000000","cfs","A","USGS",
"BLUDILCO","04/10/1995","101.000000","cfs","A","USGS",
"BLUDILCO","04/11/1995","101.000000","cfs","A","USGS",
"BLUDILCO","04/12/1995","101.000000","cfs","A","USGS",
"BLUDILCO","04/13/1995","102.000000","cfs","A","USGS",
"BLUDILCO","04/14/1995","103.000000","cfs","A","USGS",
"BLUDILCO","04/15/1995","104.000000","cfs","A","USGS",
"BLUDILCO","04/16/1995","103.000000","cfs","A","USGS",
"BLUDILCO","04/17/1995","104.000000","cfs","A","USGS",
"BLUDILCO","04/18/1995","104.000000","cfs","A","USGS",
"BLUDILCO","04/19/1995","102.000000","cfs","A","USGS",
"BLUDILCO","04/20/1995","103.000000","cfs","A","USGS",
"BLUDILCO","04/21/1995","90.000000","cfs","A","USGS",
"BLUDILCO","04/22/1995","56.000000","cfs","A","USGS",
"BLUDILCO","04/23/1995","51.000000","cfs","A","USGS",
"BLUDILCO","04/24/1995","51.000000","cfs","A","USGS",
"BLUDILCO","04/25/1995","51.000000","cfs","A","USGS",
"BLUDILCO","04/26/1995","51.000000","cfs","A","USGS",
"BLUDILCO","04/27/1995","51.000000","cfs","A","USGS",
"BLUDILCO","04/28/1995","51.000000","cfs","A","USGS",
"BLUDILCO","04/29/1995","51.000000","cfs","A","USGS",
"BLUDILCO","04/30/1995","51.000000","cfs","A","USGS",
"BLUDILCO","05/01/1995","50.000000","cfs","A","USGS",
"BLUDILCO","05/02/1995","53.000000","cfs","A","USGS",
"BLUDILCO","05/03/1995","55.000000","cfs","A","USGS",
"BLUDILCO","05/04/1995","55.000000","cfs","A","USGS",
"BLUDILCO","05/05/1995","54.000000","cfs","A","USGS",
"BLUDILCO","05/06/1995","79.000000","cfs","A","USGS",
"BLUDILCO","05/07/1995","95.000000","cfs","A","USGS",
"BLUDILCO","05/08/1995","95.000000","cfs","A","USGS",
"BLUDILCO","05/09/1995","97.000000","cfs","A","USGS",
"BLUDILCO","05/10/1995","96.000000","cfs","A","USGS",
"BLUDILCO","05/11/1995","95.000000","cfs","A","USGS",
"BLUDILCO","05/12/1995","95.000000","cfs","A","USGS",
"BLUDILCO","05/13/1995","95.000000","cfs","A","USGS",
"BLUDILCO","05/14/1995","97.000000","cfs","A","USGS",
"BLUDILCO","05/15/1995","99.000000","cfs","A","USGS",
"BLUDILCO","05/16/1995","101.000000","cfs","A","USGS",
"BLUDILCO","05/17/1995","134.000000","cfs","A","USGS",
"BLUDILCO","05/18/1995","235.000000","cfs","A","USGS",
"BLUDILCO","05/19/1995","389.000000","cfs","A","USGS",
"BLUDILCO","05/20/1995","537.000000","cfs","A","USGS",
"BLUDILCO","05/21/1995","634.000000","cfs","A","USGS",
"BLUDILCO","05/22/1995","740.000000","cfs","A","USGS",
"BLUDILCO","05/23/1995","874.000000","cfs","A","USGS",
"BLUDILCO","05/24/1995","927.000000","cfs","A","USGS",
"BLUDILCO","05/25/1995","923.000000","cfs","A","USGS",
"BLUDILCO","05/26/1995","917.000000","cfs","A","USGS",
"BLUDILCO","05/27/1995","916.000000","cfs","A","USGS",
"BLUDILCO","05/28/1995","915.000000","cfs","A","USGS",
"BLUDILCO","05/29/1995","916.000000","cfs","A","USGS",
"BLUDILCO","05/30/1995","953.000000","cfs","A","USGS",
"BLUDILCO","05/31/1995","1110.000000","cfs","A","USGS",
"BLUDILCO","06/01/1995","1170.000000","cfs","A","USGS",
"BLUDILCO","06/02/1995","1160.000000","cfs","A","USGS",
"BLUDILCO","06/03/1995","1160.000000","cfs","A","USGS",
"BLUDILCO","06/04/1995","1160.000000","cfs","A","USGS",
"BLUDILCO","06/05/1995","1160.000000","cfs","A","USGS",
"BLUDILCO","06/06/1995","1160.000000","cfs","A","USGS",
"BLUDILCO","06/07/1995","1160.000000","cfs","A","USGS",
"BLUDILCO","06/08/1995","1160.000000","cfs","A","USGS",
"BLUDILCO","06/09/1995","1160.000000","cfs","A","USGS",
"BLUDILCO","06/10/1995","1160.000000","cfs","A","USGS",
"BLUDILCO","06/11/1995","1160.000000","cfs","A","USGS",
"BLUDILCO","06/12/1995","1160.000000","cfs","A","USGS",
"BLUDILCO","06/13/1995","1160.000000","cfs","A","USGS",
"BLUDILCO","06/14/1995","1170.000000","cfs","A","USGS",
"BLUDILCO","06/15/1995","1170.000000","cfs","A","USGS",
"BLUDILCO","06/16/1995","1170.000000","cfs","A","USGS",
"BLUDILCO","06/17/1995","1180.000000","cfs","A","USGS",
"BLUDILCO","06/18/1995","1190.000000","cfs","A","USGS",
"BLUDILCO","06/19/1995","1200.000000","cfs","A","USGS",
"BLUDILCO","06/20/1995","1200.000000","cfs","A","USGS",
"BLUDILCO","06/21/1995","1210.000000","cfs","A","USGS",
"BLUDILCO","06/22/1995","1220.000000","cfs","A","USGS",
"BLUDILCO","06/23/1995","1240.000000","cfs","A","USGS",
"BLUDILCO","06/24/1995","1240.000000","cfs","A","USGS",
"BLUDILCO","06/25/1995","1100.000000","cfs","A","USGS",
"BLUDILCO","06/26/1995","973.000000","cfs","A","USGS",
"BLUDILCO","06/27/1995","978.000000","cfs","A","USGS",
"BLUDILCO","06/28/1995","1200.000000","cfs","A","USGS",
"BLUDILCO","06/29/1995","1400.000000","cfs","A","USGS",
"BLUDILCO","06/30/1995","1400.000000","cfs","A","USGS",
"BLUDILCO","07/01/1995","1400.000000","cfs","A","USGS",
"BLUDILCO","07/02/1995","1410.000000","cfs","A","USGS",
"BLUDILCO","07/03/1995","1180.000000","cfs","A","USGS",
"BLUDILCO","07/04/1995","964.000000","cfs","A","USGS",
"BLUDILCO","07/05/1995","966.000000","cfs","A","USGS",
"BLUDILCO","07/06/1995","905.000000","cfs","A","USGS",
"BLUDILCO","07/07/1995","951.000000","cfs","A","USGS",
"BLUDILCO","07/08/1995","1190.000000","cfs","A","USGS",
"BLUDILCO","07/09/1995","1510.000000","cfs","A","USGS",
"BLUDILCO","07/10/1995","1770.000000","cfs","A","USGS",
"BLUDILCO","07/11/1995","1880.000000","cfs","A","USGS",
"BLUDILCO","07/12/1995","1880.000000","cfs","A","USGS",
"BLUDILCO","07/13/1995","1920.000000","cfs","A","USGS",
"BLUDILCO","07/14/1995","1870.000000","cfs","A","USGS",
"BLUDILCO","07/15/1995","1800.000000","cfs","A","USGS",
"BLUDILCO","07/16/1995","1800.000000","cfs","A","USGS",
"BLUDILCO","07/17/1995","1830.000000","cfs","A","USGS",
"BLUDILCO","07/18/1995","1860.000000","cfs","A","USGS",
"BLUDILCO","07/19/1995","1830.000000","cfs","A","USGS",
"BLUDILCO","07/20/1995","1780.000000","cfs","A","USGS",
"BLUDILCO","07/21/1995","1670.000000","cfs","A","USGS",
"BLUDILCO","07/22/1995","1490.000000","cfs","A","USGS",
"BLUDILCO","07/23/1995","1330.000000","cfs","A","USGS",
"BLUDILCO","07/24/1995","1210.000000","cfs","A","USGS",
"BLUDILCO","07/25/1995","1090.000000","cfs","A","USGS",
"BLUDILCO","07/26/1995","995.000000","cfs","A","USGS",
"BLUDILCO","07/27/1995","928.000000","cfs","A","USGS",
"BLUDILCO","07/28/1995","793.000000","cfs","A","USGS",
"BLUDILCO","07/29/1995","741.000000","cfs","A","USGS",
"BLUDILCO","07/30/1995","834.000000","cfs","A","USGS",
"BLUDILCO","07/31/1995","886.000000","cfs","A","USGS",
"BLUDILCO","08/01/1995","892.000000","cfs","A","USGS",
"BLUDILCO","08/02/1995","863.000000","cfs","A","USGS",
"BLUDILCO","08/03/1995","815.000000","cfs","A","USGS",
"BLUDILCO","08/04/1995","768.000000","cfs","A","USGS",
"BLUDILCO","08/05/1995","731.000000","cfs","A","USGS",
"BLUDILCO","08/06/1995","699.000000","cfs","A","USGS",
"BLUDILCO","08/07/1995","671.000000","cfs","A","USGS",
"BLUDILCO","08/08/1995","646.000000","cfs","A","USGS",
"BLUDILCO","08/09/1995","630.000000","cfs","A","USGS",
"BLUDILCO","08/10/1995","614.000000","cfs","A","USGS",
"BLUDILCO","08/11/1995","594.000000","cfs","A","USGS",
"BLUDILCO","08/12/1995","580.000000","cfs","A","USGS",
"BLUDILCO","08/13/1995","583.000000","cfs","A","USGS",
"BLUDILCO","08/14/1995","573.000000","cfs","A","USGS",
"BLUDILCO","08/15/1995","563.000000","cfs","A","USGS",
"BLUDILCO","08/16/1995","539.000000","cfs","A","USGS",
"BLUDILCO","08/17/1995","503.000000","cfs","A","USGS",
"BLUDILCO","08/18/1995","476.000000","cfs","A","USGS",
"BLUDILCO","08/19/1995","451.000000","cfs","A","USGS",
"BLUDILCO","08/20/1995","439.000000","cfs","A","USGS",
"BLUDILCO","08/21/1995","434.000000","cfs","A","USGS",
"BLUDILCO","08/22/1995","442.000000","cfs","A","USGS",
"BLUDILCO","08/23/1995","431.000000","cfs","A","USGS",
"BLUDILCO","08/24/1995","444.000000","cfs","A","USGS",
"BLUDILCO","08/25/1995","456.000000","cfs","A","USGS",
"BLUDILCO","08/26/1995","449.000000","cfs","A","USGS",
"BLUDILCO","08/27/1995","434.000000","cfs","A","USGS",
"BLUDILCO","08/28/1995","414.000000","cfs","A","USGS",
"BLUDILCO","08/29/1995","374.000000","cfs","A","USGS",
"BLUDILCO","08/30/1995","308.000000","cfs","A","USGS",
"BLUDILCO","08/31/1995","254.000000","cfs","A","USGS",
"BLUDILCO","09/01/1995","213.000000","cfs","A","USGS",
"BLUDILCO","09/02/1995","201.000000","cfs","A","USGS",
"BLUDILCO","09/03/1995","197.000000","cfs","A","USGS",
"BLUDILCO","09/04/1995","194.000000","cfs","A","USGS",
"BLUDILCO","09/05/1995","187.000000","cfs","A","USGS",
"BLUDILCO","09/06/1995","182.000000","cfs","A","USGS",
"BLUDILCO","09/07/1995","180.000000","cfs","A","USGS",
"BLUDILCO","09/08/1995","204.000000","cfs","A","USGS",
"BLUDILCO","09/09/1995","229.000000","cfs","A","USGS",
"BLUDILCO","09/10/1995","243.000000","cfs","A","USGS",
"BLUDILCO","09/11/1995","255.000000","cfs","A","USGS",
"BLUDILCO","09/12/1995","259.000000","cfs","A","USGS",
"BLUDILCO","09/13/1995","255.000000","cfs","A","USGS",
"BLUDILCO","09/14/1995","249.000000","cfs","A","USGS",
"BLUDILCO","09/15/1995","244.000000","cfs","A","USGS",
"BLUDILCO","09/16/1995","239.000000","cfs","A","USGS",
"BLUDILCO","09/17/1995","232.000000","cfs","A","USGS",
"BLUDILCO","09/18/1995","230.000000","cfs","A","USGS",
"BLUDILCO","09/19/1995","227.000000","cfs","A","USGS",
"BLUDILCO","09/20/1995","232.000000","cfs","A","USGS",
"BLUDILCO","09/21/1995","250.000000","cfs","A","USGS",
"BLUDILCO","09/22/1995","246.000000","cfs","A","USGS",
"BLUDILCO","09/23/1995","237.000000","cfs","A","USGS",
"BLUDILCO","09/24/1995","227.000000","cfs","A","USGS",
"BLUDILCO","09/25/1995","221.000000","cfs","A","USGS",
"BLUDILCO","09/26/1995","216.000000","cfs","A","USGS",
"BLUDILCO","09/27/1995","209.000000","cfs","A","USGS",
"BLUDILCO","09/28/1995","201.000000","cfs","A","USGS",
"BLUDILCO","09/29/1995","206.000000","cfs","A","USGS",
"BLUDILCO","09/30/1995","210.000000","cfs","A","USGS",
"BLUDILCO","10/01/1995","213.000000","cfs","A","USGS",
"BLUDILCO","10/02/1995","209.000000","cfs","A","USGS",
"BLUDILCO","10/03/1995","202.000000","cfs","A","USGS",
"BLUDILCO","10/04/1995","215.000000","cfs","A","USGS",
"BLUDILCO","10/05/1995","214.000000","cfs","A","USGS",
"BLUDILCO","10/06/1995","207.000000","cfs","A","USGS",
"BLUDILCO","10/07/1995","201.000000","cfs","A","USGS",
"BLUDILCO","10/08/1995","197.000000","cfs","A","USGS",
"BLUDILCO","10/09/1995","194.000000","cfs","A","USGS",
"BLUDILCO","10/10/1995","256.000000","cfs","A","USGS",
"BLUDILCO","10/11/1995","287.000000","cfs","A","USGS",
"BLUDILCO","10/12/1995","286.000000","cfs","A","USGS",
"BLUDILCO","10/13/1995","295.000000","cfs","A","USGS",
"BLUDILCO","10/14/1995","283.000000","cfs","A","USGS",
"BLUDILCO","10/15/1995","284.000000","cfs","A","USGS",
"BLUDILCO","10/16/1995","284.000000","cfs","A","USGS",
"BLUDILCO","10/17/1995","284.000000","cfs","A","USGS",
"BLUDILCO","10/18/1995","284.000000","cfs","A","USGS",
"BLUDILCO","10/19/1995","271.000000","cfs","A","USGS",
"BLUDILCO","10/20/1995","222.000000","cfs","A","USGS",
"BLUDILCO","10/21/1995","197.000000","cfs","A","USGS",
"BLUDILCO","10/22/1995","179.000000","cfs","A","USGS",
"BLUDILCO","10/23/1995","168.000000","cfs","A","USGS",
"BLUDILCO","10/24/1995","129.000000","cfs","A","USGS",
"BLUDILCO","10/25/1995","105.000000","cfs","A","USGS",
"BLUDILCO","10/26/1995","144.000000","cfs","A","USGS",
"BLUDILCO","10/27/1995","234.000000","cfs","A","USGS",
"BLUDILCO","10/28/1995","245.000000","cfs","A","USGS",
"BLUDILCO","10/29/1995","245.000000","cfs","A","USGS",
"BLUDILCO","10/30/1995","245.000000","cfs","A","USGS",
"BLUDILCO","10/31/1995","245.000000","cfs","A","USGS",
"BLUDILCO","11/01/1995","245.000000","cfs","A","USGS",
"BLUDILCO","11/02/1995","245.000000","cfs","A","USGS",
"BLUDILCO","11/03/1995","245.000000","cfs","A","USGS",
"BLUDILCO","11/04/1995","244.000000","cfs","A","USGS",
"BLUDILCO","11/05/1995","244.000000","cfs","A","USGS",
"BLUDILCO","11/06/1995","244.000000","cfs","A","USGS",
"BLUDILCO","11/07/1995","245.000000","cfs","A","USGS",
"BLUDILCO","11/08/1995","245.000000","cfs","A","USGS",
"BLUDILCO","11/09/1995","245.000000","cfs","A","USGS",
"BLUDILCO","11/10/1995","245.000000","cfs","A","USGS",
"BLUDILCO","11/11/1995","245.000000","cfs","A","USGS",
"BLUDILCO","11/12/1995","245.000000","cfs","A","USGS",
"BLUDILCO","11/13/1995","245.000000","cfs","A","USGS",
"BLUDILCO","11/14/1995","245.000000","cfs","A","USGS",
"BLUDILCO","11/15/1995","245.000000","cfs","A","USGS",
"BLUDILCO","11/16/1995","245.000000","cfs","A","USGS",
"BLUDILCO","11/17/1995","245.000000","cfs","A","USGS",
"BLUDILCO","11/18/1995","245.000000","cfs","A","USGS",
"BLUDILCO","11/19/1995","245.000000","cfs","A","USGS",
"BLUDILCO","11/20/1995","245.000000","cfs","A","USGS",
"BLUDILCO","11/21/1995","245.000000","cfs","A","USGS",
"BLUDILCO","11/22/1995","245.000000","cfs","A","USGS",
"BLUDILCO","11/23/1995","245.000000","cfs","A","USGS",
"BLUDILCO","11/24/1995","244.000000","cfs","A","USGS",
"BLUDILCO","11/25/1995","243.000000","cfs","A","USGS",
"BLUDILCO","11/26/1995","244.000000","cfs","A","USGS",
"BLUDILCO","11/27/1995","245.000000","cfs","A","USGS",
"BLUDILCO","11/28/1995","209.000000","cfs","A","USGS",
"BLUDILCO","11/29/1995","177.000000","cfs","A","USGS",
"BLUDILCO","11/30/1995","177.000000","cfs","A","USGS",
"BLUDILCO","12/01/1995","150.000000","cfs","A","USGS",
"BLUDILCO","12/02/1995","131.000000","cfs","A","USGS",
"BLUDILCO","12/03/1995","131.000000","cfs","A","USGS",
"BLUDILCO","12/04/1995","131.000000","cfs","A","USGS",
"BLUDILCO","12/05/1995","131.000000","cfs","A","USGS",
"BLUDILCO","12/06/1995","131.000000","cfs","A","USGS",
"BLUDILCO","12/07/1995","131.000000","cfs","A","USGS",
"BLUDILCO","12/08/1995","131.000000","cfs","A","USGS",
"BLUDILCO","12/09/1995","131.000000","cfs","A","USGS",
"BLUDILCO","12/10/1995","131.000000","cfs","A","USGS",
"BLUDILCO","12/11/1995","131.000000","cfs","A","USGS",
"BLUDILCO","12/12/1995","131.000000","cfs","A","USGS",
"BLUDILCO","12/13/1995","131.000000","cfs","A","USGS",
"BLUDILCO","12/14/1995","131.000000","cfs","A","USGS",
"BLUDILCO","12/15/1995","121.000000","cfs","A","USGS",
"BLUDILCO","12/16/1995","104.000000","cfs","A","USGS",
"BLUDILCO","12/17/1995","104.000000","cfs","A","USGS",
"BLUDILCO","12/18/1995","104.000000","cfs","A","USGS",
"BLUDILCO","12/19/1995","104.000000","cfs","A","USGS",
"BLUDILCO","12/20/1995","104.000000","cfs","A","USGS",
"BLUDILCO","12/21/1995","104.000000","cfs","A","USGS",
"BLUDILCO","12/22/1995","104.000000","cfs","A","USGS",
"BLUDILCO","12/23/1995","104.000000","cfs","A","USGS",
"BLUDILCO","12/24/1995","104.000000","cfs","A","USGS",
"BLUDILCO","12/25/1995","104.000000","cfs","A","USGS",
"BLUDILCO","12/26/1995","104.000000","cfs","A","USGS",
"BLUDILCO","12/27/1995","104.000000","cfs","A","USGS",
"BLUDILCO","12/28/1995","104.000000","cfs","A","USGS",
"BLUDILCO","12/29/1995","104.000000","cfs","A","USGS",
"BLUDILCO","12/30/1995","104.000000","cfs","A","USGS",
"BLUDILCO","12/31/1995","104.000000","cfs","A","USGS",
"BLUDILCO","01/01/1996","104.000000","cfs","A","USGS",
"BLUDILCO","01/02/1996","104.000000","cfs","A","USGS",
"BLUDILCO","01/03/1996","104.000000","cfs","A","USGS",
"BLUDILCO","01/04/1996","104.000000","cfs","A","USGS",
"BLUDILCO","01/05/1996","104.000000","cfs","A","USGS",
"BLUDILCO","01/06/1996","104.000000","cfs","A","USGS",
"BLUDILCO","01/07/1996","104.000000","cfs","A","USGS",
"BLUDILCO","01/08/1996","104.000000","cfs","A","USGS",
"BLUDILCO","01/09/1996","104.000000","cfs","A","USGS",
"BLUDILCO","01/10/1996","104.000000","cfs","A","USGS",
"BLUDILCO","01/11/1996","104.000000","cfs","A","USGS",
"BLUDILCO","01/12/1996","104.000000","cfs","A","USGS",
"BLUDILCO","01/13/1996","104.000000","cfs","A","USGS",
"BLUDILCO","01/14/1996","104.000000","cfs","A","USGS",
"BLUDILCO","01/15/1996","104.000000","cfs","A","USGS",
"BLUDILCO","01/16/1996","104.000000","cfs","A","USGS",
"BLUDILCO","01/17/1996","104.000000","cfs","A","USGS",
"BLUDILCO","01/18/1996","104.000000","cfs","A","USGS",
"BLUDILCO","01/19/1996","104.000000","cfs","A","USGS",
"BLUDILCO","01/20/1996","104.000000","cfs","A","USGS",
"BLUDILCO","01/21/1996","104.000000","cfs","A","USGS",
"BLUDILCO","01/22/1996","104.000000","cfs","A","USGS",
"BLUDILCO","01/23/1996","104.000000","cfs","A","USGS",
"BLUDILCO","01/24/1996","104.000000","cfs","A","USGS",
"BLUDILCO","01/25/1996","104.000000","cfs","A","USGS",
"BLUDILCO","01/26/1996","104.000000","cfs","A","USGS",
"BLUDILCO","01/27/1996","104.000000","cfs","A","USGS",
"BLUDILCO","01/28/1996","104.000000","cfs","A","USGS",
"BLUDILCO","01/29/1996","105.000000","cfs","A","USGS",
"BLUDILCO","01/30/1996","104.000000","cfs","A","USGS",
"BLUDILCO","01/31/1996","104.000000","cfs","A","USGS",
"BLUDILCO","02/01/1996","104.000000","cfs","A","USGS",
"BLUDILCO","02/02/1996","104.000000","cfs","A","USGS",
"BLUDILCO","02/03/1996","104.000000","cfs","A","USGS",
"BLUDILCO","02/04/1996","104.000000","cfs","A","USGS",
"BLUDILCO","02/05/1996","104.000000","cfs","A","USGS",
"BLUDILCO","02/06/1996","104.000000","cfs","A","USGS",
"BLUDILCO","02/07/1996","104.000000","cfs","A","USGS",
"BLUDILCO","02/08/1996","104.000000","cfs","A","USGS",
"BLUDILCO","02/09/1996","104.000000","cfs","A","USGS",
"BLUDILCO","02/10/1996","105.000000","cfs","A","USGS",
"BLUDILCO","02/11/1996","105.000000","cfs","A","USGS",
"BLUDILCO","02/12/1996","104.000000","cfs","A","USGS",
"BLUDILCO","02/13/1996","104.000000","cfs","A","USGS",
"BLUDILCO","02/14/1996","104.000000","cfs","A","USGS",
"BLUDILCO","02/15/1996","104.000000","cfs","A","USGS",
"BLUDILCO","02/16/1996","104.000000","cfs","A","USGS",
"BLUDILCO","02/17/1996","105.000000","cfs","A","USGS",
"BLUDILCO","02/18/1996","105.000000","cfs","A","USGS",
"BLUDILCO","02/19/1996","104.000000","cfs","A","USGS",
"BLUDILCO","02/20/1996","104.000000","cfs","A","USGS",
"BLUDILCO","02/21/1996","104.000000","cfs","A","USGS",
"BLUDILCO","02/22/1996","104.000000","cfs","A","USGS",
"BLUDILCO","02/23/1996","104.000000","cfs","A","USGS",
"BLUDILCO","02/24/1996","104.000000","cfs","A","USGS",
"BLUDILCO","02/25/1996","104.000000","cfs","A","USGS",
"BLUDILCO","02/26/1996","104.000000","cfs","A","USGS",
"BLUDILCO","02/27/1996","104.000000","cfs","A","USGS",
"BLUDILCO","02/28/1996","107.000000","cfs","A","USGS",
"BLUDILCO","02/29/1996","121.000000","cfs","A","USGS",
"BLUDILCO","03/01/1996","133.000000","cfs","A","USGS",
"BLUDILCO","03/02/1996","144.000000","cfs","A","USGS",
"BLUDILCO","03/03/1996","150.000000","cfs","A","USGS",
"BLUDILCO","03/04/1996","151.000000","cfs","A","USGS",
"BLUDILCO","03/05/1996","151.000000","cfs","A","USGS",
"BLUDILCO","03/06/1996","151.000000","cfs","A","USGS",
"BLUDILCO","03/07/1996","151.000000","cfs","A","USGS",
"BLUDILCO","03/08/1996","151.000000","cfs","A","USGS",
"BLUDILCO","03/09/1996","151.000000","cfs","A","USGS",
"BLUDILCO","03/10/1996","151.000000","cfs","A","USGS",
"BLUDILCO","03/11/1996","151.000000","cfs","A","USGS",
"BLUDILCO","03/12/1996","151.000000","cfs","A","USGS",
"BLUDILCO","03/13/1996","151.000000","cfs","A","USGS",
"BLUDILCO","03/14/1996","151.000000","cfs","A","USGS",
"BLUDILCO","03/15/1996","254.000000","cfs","A","USGS",
"BLUDILCO","03/16/1996","335.000000","cfs","A","USGS",
"BLUDILCO","03/17/1996","334.000000","cfs","A","USGS",
"BLUDILCO","03/18/1996","335.000000","cfs","A","USGS",
"BLUDILCO","03/19/1996","335.000000","cfs","A","USGS",
"BLUDILCO","03/20/1996","334.000000","cfs","A","USGS",
"BLUDILCO","03/21/1996","334.000000","cfs","A","USGS",
"BLUDILCO","03/22/1996","334.000000","cfs","A","USGS",
"BLUDILCO","03/23/1996","335.000000","cfs","A","USGS",
"BLUDILCO","03/24/1996","338.000000","cfs","A","USGS",
"BLUDILCO","03/25/1996","340.000000","cfs","A","USGS",
"BLUDILCO","03/26/1996","339.000000","cfs","A","USGS",
"BLUDILCO","03/27/1996","339.000000","cfs","A","USGS",
"BLUDILCO","03/28/1996","339.000000","cfs","A","USGS",
"BLUDILCO","03/29/1996","392.000000","cfs","A","USGS",
