Abbrev,Meas Date,Streamflow Value,Streamflow Meas Units,Streamflow Review Status,Streamflow Data Source,
"BLUNINCO","11/26/2002","14.000000","cfs","A","DWR",
"BLUNINCO","11/27/2002","13.000000","cfs","A","DWR",
"BLUNINCO","11/28/2002","12.000000","cfs","A","DWR",
"BLUNINCO","11/29/2002","12.000000","cfs","A","DWR",
"BLUNINCO","11/30/2002","12.000000","cfs","A","DWR",
"BLUNINCO","12/01/2002","12.000000","cfs","A","DWR",
"BLUNINCO","12/02/2002","12.000000","cfs","A","DWR",
"BLUNINCO","12/03/2002","11.000000","cfs","A","DWR",
"BLUNINCO","12/04/2002","11.000000","cfs","A","DWR",
"BLUNINCO","12/05/2002","11.000000","cfs","A","DWR",
"BLUNINCO","12/06/2002","10.000000","cfs","A","DWR",
"BLUNINCO","12/07/2002","9.700000","cfs","A","DWR",
"BLUNINCO","12/08/2002","9.700000","cfs","A","DWR",
"BLUNINCO","12/09/2002","9.500000","cfs","A","DWR",
"BLUNINCO","12/10/2002","9.400000","cfs","A","DWR",
"BLUNINCO","12/11/2002","9.400000","cfs","A","DWR",
"BLUNINCO","12/12/2002","9.400000","cfs","A","DWR",
"BLUNINCO","12/13/2002","9.400000","cfs","A","DWR",
"BLUNINCO","12/14/2002","9.700000","cfs","A","DWR",
"BLUNINCO","12/15/2002","9.700000","cfs","A","DWR",
"BLUNINCO","12/16/2002","10.000000","cfs","A","DWR",
"BLUNINCO","12/17/2002","10.000000","cfs","A","DWR",
"BLUNINCO","12/18/2002","11.000000","cfs","A","DWR",
"BLUNINCO","12/19/2002","11.000000","cfs","A","DWR",
"BLUNINCO","12/20/2002","11.000000","cfs","A","DWR",
"BLUNINCO","12/21/2002","11.000000","cfs","A","DWR",
"BLUNINCO","12/22/2002","11.000000","cfs","A","DWR",
"BLUNINCO","12/23/2002","11.000000","cfs","A","DWR",
"BLUNINCO","12/24/2002","11.000000","cfs","A","DWR",
"BLUNINCO","12/25/2002","11.000000","cfs","A","DWR",
"BLUNINCO","12/26/2002","11.000000","cfs","A","DWR",
"BLUNINCO","12/27/2002","10.000000","cfs","A","DWR",
"BLUNINCO","12/28/2002","10.000000","cfs","A","DWR",
"BLUNINCO","12/29/2002","10.000000","cfs","A","DWR",
"BLUNINCO","12/30/2002","10.000000","cfs","A","DWR",
"BLUNINCO","12/31/2002","10.000000","cfs","A","DWR",
"BLUNINCO","01/01/2003","10.000000","cfs","A","DWR",
"BLUNINCO","01/02/2003","9.700000","cfs","A","DWR",
"BLUNINCO","01/03/2003","9.700000","cfs","A","DWR",
"BLUNINCO","01/04/2003","9.700000","cfs","A","DWR",
"BLUNINCO","01/05/2003","9.700000","cfs","A","DWR",
"BLUNINCO","01/06/2003","9.500000","cfs","A","DWR",
"BLUNINCO","01/07/2003","9.200000","cfs","A","DWR",
"BLUNINCO","01/08/2003","9.100000","cfs","A","DWR",
"BLUNINCO","01/09/2003","9.300000","cfs","A","DWR",
"BLUNINCO","01/10/2003","9.200000","cfs","A","DWR",
"BLUNINCO","01/11/2003","9.200000","cfs","A","DWR",
"BLUNINCO","01/12/2003","9.200000","cfs","A","DWR",
"BLUNINCO","01/13/2003","8.900000","cfs","A","DWR",
"BLUNINCO","01/14/2003","8.800000","cfs","A","DWR",
"BLUNINCO","01/15/2003","8.900000","cfs","A","DWR",
"BLUNINCO","01/16/2003","8.700000","cfs","A","DWR",
"BLUNINCO","01/17/2003","8.600000","cfs","A","DWR",
"BLUNINCO","01/18/2003","8.500000","cfs","A","DWR",
"BLUNINCO","01/19/2003","8.300000","cfs","A","DWR",
"BLUNINCO","01/20/2003","8.500000","cfs","A","DWR",
"BLUNINCO","01/21/2003","8.500000","cfs","A","DWR",
"BLUNINCO","01/22/2003","8.500000","cfs","A","DWR",
"BLUNINCO","01/23/2003","8.600000","cfs","A","DWR",
"BLUNINCO","01/24/2003","8.300000","cfs","A","DWR",
"BLUNINCO","01/25/2003","8.000000","cfs","A","DWR",
"BLUNINCO","01/26/2003","7.900000","cfs","A","DWR",
"BLUNINCO","01/27/2003","8.000000","cfs","A","DWR",
"BLUNINCO","01/28/2003","7.900000","cfs","A","DWR",
"BLUNINCO","01/29/2003","7.900000","cfs","A","DWR",
"BLUNINCO","01/30/2003","7.500000","cfs","A","DWR",
"BLUNINCO","01/31/2003","7.500000","cfs","A","DWR",
"BLUNINCO","02/01/2003","7.100000","cfs","A","DWR",
"BLUNINCO","02/02/2003","7.200000","cfs","A","DWR",
"BLUNINCO","02/03/2003","7.100000","cfs","A","DWR",
"BLUNINCO","02/04/2003","7.000000","cfs","A","DWR",
"BLUNINCO","02/05/2003","6.800000","cfs","A","DWR",
"BLUNINCO","02/06/2003","6.800000","cfs","A","DWR",
"BLUNINCO","02/07/2003","6.800000","cfs","A","DWR",
"BLUNINCO","02/08/2003","6.800000","cfs","A","DWR",
"BLUNINCO","02/09/2003","6.800000","cfs","A","DWR",
"BLUNINCO","02/10/2003","6.600000","cfs","A","DWR",
"BLUNINCO","02/11/2003","6.400000","cfs","A","DWR",
"BLUNINCO","02/12/2003","6.400000","cfs","A","DWR",
"BLUNINCO","02/13/2003","6.400000","cfs","A","DWR",
"BLUNINCO","02/14/2003","6.400000","cfs","A","DWR",
"BLUNINCO","02/15/2003","6.400000","cfs","A","DWR",
"BLUNINCO","02/16/2003","6.100000","cfs","A","DWR",
"BLUNINCO","02/17/2003","6.100000","cfs","A","DWR",
"BLUNINCO","02/18/2003","6.100000","cfs","A","DWR",
"BLUNINCO","02/19/2003","6.100000","cfs","A","DWR",
"BLUNINCO","02/20/2003","6.100000","cfs","A","DWR",
"BLUNINCO","02/21/2003","6.000000","cfs","A","DWR",
"BLUNINCO","02/22/2003","5.700000","cfs","A","DWR",
"BLUNINCO","02/23/2003","5.700000","cfs","A","DWR",
"BLUNINCO","02/24/2003","5.700000","cfs","A","DWR",
"BLUNINCO","02/25/2003","5.700000","cfs","A","DWR",
"BLUNINCO","02/26/2003","5.700000","cfs","A","DWR",
"BLUNINCO","02/27/2003","5.700000","cfs","A","DWR",
"BLUNINCO","02/28/2003","5.700000","cfs","A","DWR",
"BLUNINCO","03/01/2003","5.700000","cfs","A","DWR",
"BLUNINCO","03/02/2003","5.700000","cfs","A","DWR",
"BLUNINCO","03/03/2003","5.700000","cfs","A","DWR",
"BLUNINCO","03/04/2003","5.700000","cfs","A","DWR",
"BLUNINCO","03/05/2003","5.700000","cfs","A","DWR",
"BLUNINCO","03/06/2003","5.700000","cfs","A","DWR",
"BLUNINCO","03/07/2003","5.700000","cfs","A","DWR",
"BLUNINCO","03/08/2003","5.700000","cfs","A","DWR",
"BLUNINCO","03/09/2003","5.800000","cfs","A","DWR",
"BLUNINCO","03/10/2003","5.900000","cfs","A","DWR",
"BLUNINCO","03/11/2003","6.200000","cfs","A","DWR",
"BLUNINCO","03/12/2003","6.500000","cfs","A","DWR",
"BLUNINCO","03/13/2003","6.800000","cfs","A","DWR",
"BLUNINCO","03/14/2003","7.100000","cfs","A","DWR",
"BLUNINCO","03/15/2003","7.200000","cfs","A","DWR",
"BLUNINCO","03/16/2003","7.100000","cfs","A","DWR",
"BLUNINCO","03/17/2003","7.100000","cfs","A","DWR",
"BLUNINCO","03/18/2003","7.000000","cfs","A","DWR",
"BLUNINCO","03/19/2003","6.700000","cfs","A","DWR",
"BLUNINCO","03/20/2003","6.400000","cfs","A","DWR",
"BLUNINCO","03/21/2003","6.400000","cfs","A","DWR",
"BLUNINCO","03/22/2003","6.400000","cfs","A","DWR",
"BLUNINCO","03/23/2003","6.500000","cfs","A","DWR",
"BLUNINCO","03/24/2003","6.900000","cfs","A","DWR",
"BLUNINCO","03/25/2003","6.800000","cfs","A","DWR",
"BLUNINCO","03/26/2003","6.900000","cfs","A","DWR",
"BLUNINCO","03/27/2003","6.900000","cfs","A","DWR",
"BLUNINCO","03/28/2003","6.800000","cfs","A","DWR",
"BLUNINCO","03/29/2003","6.800000","cfs","A","DWR",
"BLUNINCO","03/30/2003","6.800000","cfs","A","DWR",
"BLUNINCO","03/31/2003","6.800000","cfs","A","DWR",
"BLUNINCO","04/01/2003","7.400000","cfs","A","DWR",
"BLUNINCO","04/02/2003","7.900000","cfs","A","DWR",
"BLUNINCO","04/03/2003","8.200000","cfs","A","DWR",
"BLUNINCO","04/04/2003","8.000000","cfs","A","DWR",
"BLUNINCO","04/05/2003","7.900000","cfs","A","DWR",
"BLUNINCO","04/06/2003","7.900000","cfs","A","DWR",
"BLUNINCO","04/07/2003","7.800000","cfs","A","DWR",
"BLUNINCO","04/08/2003","7.600000","cfs","A","DWR",
"BLUNINCO","04/09/2003","7.800000","cfs","A","DWR",
"BLUNINCO","04/10/2003","8.400000","cfs","A","DWR",
"BLUNINCO","04/11/2003","9.400000","cfs","A","DWR",
"BLUNINCO","04/12/2003","10.000000","cfs","A","DWR",
"BLUNINCO","04/13/2003","12.000000","cfs","A","DWR",
"BLUNINCO","04/14/2003","14.000000","cfs","A","DWR",
"BLUNINCO","04/15/2003","16.000000","cfs","A","DWR",
"BLUNINCO","04/16/2003","17.000000","cfs","A","DWR",
"BLUNINCO","04/17/2003","17.000000","cfs","A","DWR",
"BLUNINCO","04/18/2003","17.000000","cfs","A","DWR",
"BLUNINCO","04/19/2003","17.000000","cfs","A","DWR",
"BLUNINCO","04/20/2003","16.000000","cfs","A","DWR",
"BLUNINCO","04/21/2003","16.000000","cfs","A","DWR",
"BLUNINCO","04/22/2003","17.000000","cfs","A","DWR",
"BLUNINCO","04/23/2003","18.000000","cfs","A","DWR",
"BLUNINCO","04/24/2003","18.000000","cfs","A","DWR",
"BLUNINCO","04/25/2003","19.000000","cfs","A","DWR",
"BLUNINCO","04/26/2003","22.000000","cfs","A","DWR",
"BLUNINCO","04/27/2003","27.000000","cfs","A","DWR",
"BLUNINCO","04/28/2003","33.000000","cfs","A","DWR",
"BLUNINCO","04/29/2003","37.000000","cfs","A","DWR",
"BLUNINCO","04/30/2003","42.000000","cfs","A","DWR",
"BLUNINCO","05/01/2003","44.000000","cfs","A","DWR",
"BLUNINCO","05/02/2003","42.000000","cfs","A","DWR",
"BLUNINCO","05/03/2003","41.000000","cfs","A","DWR",
"BLUNINCO","05/04/2003","42.000000","cfs","A","DWR",
"BLUNINCO","05/05/2003","42.000000","cfs","A","DWR",
"BLUNINCO","05/06/2003","39.000000","cfs","A","DWR",
"BLUNINCO","05/07/2003","35.000000","cfs","A","DWR",
"BLUNINCO","05/08/2003","35.000000","cfs","A","DWR",
"BLUNINCO","05/09/2003","35.000000","cfs","A","DWR",
"BLUNINCO","05/10/2003","36.000000","cfs","A","DWR",
"BLUNINCO","05/11/2003","37.000000","cfs","A","DWR",
"BLUNINCO","05/12/2003","36.000000","cfs","A","DWR",
"BLUNINCO","05/13/2003","39.000000","cfs","A","DWR",
"BLUNINCO","05/14/2003","53.000000","cfs","A","DWR",
"BLUNINCO","05/15/2003","75.000000","cfs","A","DWR",
"BLUNINCO","05/16/2003","94.000000","cfs","A","DWR",
"BLUNINCO","05/17/2003","130.000000","cfs","A","DWR",
"BLUNINCO","05/18/2003","161.000000","cfs","A","DWR",
"BLUNINCO","05/19/2003","171.000000","cfs","A","DWR",
"BLUNINCO","05/20/2003","162.000000","cfs","A","DWR",
"BLUNINCO","05/21/2003","160.000000","cfs","A","DWR",
"BLUNINCO","05/22/2003","162.000000","cfs","A","DWR",
"BLUNINCO","05/23/2003","176.000000","cfs","A","DWR",
"BLUNINCO","05/24/2003","199.000000","cfs","A","DWR",
"BLUNINCO","05/25/2003","220.000000","cfs","A","DWR",
"BLUNINCO","05/26/2003","221.000000","cfs","A","DWR",
"BLUNINCO","05/27/2003","223.000000","cfs","A","DWR",
"BLUNINCO","05/28/2003","251.000000","cfs","A","DWR",
"BLUNINCO","05/29/2003","277.000000","cfs","A","DWR",
"BLUNINCO","05/30/2003","342.000000","cfs","A","DWR",
"BLUNINCO","05/31/2003","349.000000","cfs","A","DWR",
"BLUNINCO","06/01/2003","354.000000","cfs","A","DWR",
"BLUNINCO","06/02/2003","338.000000","cfs","A","DWR",
"BLUNINCO","06/03/2003","293.000000","cfs","A","DWR",
"BLUNINCO","06/04/2003","278.000000","cfs","A","DWR",
"BLUNINCO","06/05/2003","267.000000","cfs","A","DWR",
"BLUNINCO","06/06/2003","244.000000","cfs","A","DWR",
"BLUNINCO","06/07/2003","233.000000","cfs","A","DWR",
"BLUNINCO","06/08/2003","219.000000","cfs","A","DWR",
"BLUNINCO","06/09/2003","202.000000","cfs","A","DWR",
"BLUNINCO","06/10/2003","198.000000","cfs","A","DWR",
"BLUNINCO","06/11/2003","199.000000","cfs","A","DWR",
"BLUNINCO","06/12/2003","213.000000","cfs","A","DWR",
"BLUNINCO","06/13/2003","212.000000","cfs","A","DWR",
"BLUNINCO","06/14/2003","200.000000","cfs","A","DWR",
"BLUNINCO","06/15/2003","216.000000","cfs","A","DWR",
"BLUNINCO","06/16/2003","226.000000","cfs","A","DWR",
"BLUNINCO","06/17/2003","220.000000","cfs","A","DWR",
"BLUNINCO","06/18/2003","216.000000","cfs","A","DWR",
"BLUNINCO","06/19/2003","225.000000","cfs","A","DWR",
"BLUNINCO","06/20/2003","229.000000","cfs","A","DWR",
"BLUNINCO","06/21/2003","224.000000","cfs","A","DWR",
"BLUNINCO","06/22/2003","216.000000","cfs","A","DWR",
"BLUNINCO","06/23/2003","210.000000","cfs","A","DWR",
"BLUNINCO","06/24/2003","205.000000","cfs","A","DWR",
"BLUNINCO","06/25/2003","196.000000","cfs","A","DWR",
"BLUNINCO","06/26/2003","182.000000","cfs","A","DWR",
"BLUNINCO","06/27/2003","171.000000","cfs","A","DWR",
"BLUNINCO","06/28/2003","165.000000","cfs","A","DWR",
"BLUNINCO","06/29/2003","165.000000","cfs","A","DWR",
"BLUNINCO","06/30/2003","164.000000","cfs","A","DWR",
"BLUNINCO","07/01/2003","160.000000","cfs","A","DWR",
"BLUNINCO","07/02/2003","159.000000","cfs","A","DWR",
"BLUNINCO","07/03/2003","163.000000","cfs","A","DWR",
"BLUNINCO","07/04/2003","168.000000","cfs","A","DWR",
"BLUNINCO","07/05/2003","163.000000","cfs","A","DWR",
"BLUNINCO","07/06/2003","152.000000","cfs","A","DWR",
"BLUNINCO","07/07/2003","139.000000","cfs","A","DWR",
"BLUNINCO","07/08/2003","128.000000","cfs","A","DWR",
"BLUNINCO","07/09/2003","126.000000","cfs","A","DWR",
"BLUNINCO","07/10/2003","112.000000","cfs","A","DWR",
"BLUNINCO","07/11/2003","115.000000","cfs","A","DWR",
"BLUNINCO","07/12/2003","121.000000","cfs","A","DWR",
"BLUNINCO","07/13/2003","120.000000","cfs","A","DWR",
"BLUNINCO","07/14/2003","118.000000","cfs","A","DWR",
"BLUNINCO","07/15/2003","115.000000","cfs","A","DWR",
"BLUNINCO","07/16/2003","114.000000","cfs","A","DWR",
"BLUNINCO","07/17/2003","116.000000","cfs","A","DWR",
"BLUNINCO","07/18/2003","119.000000","cfs","A","DWR",
"BLUNINCO","07/19/2003","120.000000","cfs","A","DWR",
"BLUNINCO","07/20/2003","116.000000","cfs","A","DWR",
"BLUNINCO","07/21/2003","111.000000","cfs","A","DWR",
"BLUNINCO","07/22/2003","101.000000","cfs","A","DWR",
"BLUNINCO","07/23/2003","78.000000","cfs","A","DWR",
"BLUNINCO","07/24/2003","75.000000","cfs","A","DWR",
"BLUNINCO","07/25/2003","88.000000","cfs","A","DWR",
"BLUNINCO","07/26/2003","88.000000","cfs","A","DWR",
"BLUNINCO","07/27/2003","83.000000","cfs","A","DWR",
"BLUNINCO","07/28/2003","82.000000","cfs","A","DWR",
"BLUNINCO","07/29/2003","81.000000","cfs","A","DWR",
"BLUNINCO","07/30/2003","79.000000","cfs","A","DWR",
"BLUNINCO","07/31/2003","72.000000","cfs","A","DWR",
"BLUNINCO","08/01/2003","66.000000","cfs","A","DWR",
"BLUNINCO","08/02/2003","62.000000","cfs","A","DWR",
"BLUNINCO","08/03/2003","59.000000","cfs","A","DWR",
"BLUNINCO","08/04/2003","64.000000","cfs","A","DWR",
"BLUNINCO","08/05/2003","65.000000","cfs","A","DWR",
"BLUNINCO","08/06/2003","59.000000","cfs","A","DWR",
"BLUNINCO","08/07/2003","56.000000","cfs","A","DWR",
"BLUNINCO","08/08/2003","54.000000","cfs","A","DWR",
"BLUNINCO","08/09/2003","52.000000","cfs","A","DWR",
"BLUNINCO","08/10/2003","52.000000","cfs","A","DWR",
"BLUNINCO","08/11/2003","54.000000","cfs","A","DWR",
"BLUNINCO","08/12/2003","52.000000","cfs","A","DWR",
"BLUNINCO","08/13/2003","52.000000","cfs","A","DWR",
"BLUNINCO","08/14/2003","53.000000","cfs","A","DWR",
"BLUNINCO","08/15/2003","51.000000","cfs","A","DWR",
"BLUNINCO","08/16/2003","59.000000","cfs","A","DWR",
"BLUNINCO","08/17/2003","57.000000","cfs","A","DWR",
"BLUNINCO","08/18/2003","60.000000","cfs","A","DWR",
"BLUNINCO","08/19/2003","64.000000","cfs","A","DWR",
"BLUNINCO","08/20/2003","55.000000","cfs","A","DWR",
"BLUNINCO","08/21/2003","48.000000","cfs","A","DWR",
"BLUNINCO","08/22/2003","43.000000","cfs","A","DWR",
"BLUNINCO","08/23/2003","37.000000","cfs","A","DWR",
"BLUNINCO","08/24/2003","34.000000","cfs","A","DWR",
"BLUNINCO","08/25/2003","35.000000","cfs","A","DWR",
"BLUNINCO","08/26/2003","42.000000","cfs","A","DWR",
"BLUNINCO","08/27/2003","46.000000","cfs","A","DWR",
"BLUNINCO","08/28/2003","45.000000","cfs","A","DWR",
"BLUNINCO","08/29/2003","43.000000","cfs","A","DWR",
"BLUNINCO","08/30/2003","41.000000","cfs","A","DWR",
"BLUNINCO","08/31/2003","42.000000","cfs","A","DWR",
"BLUNINCO","09/01/2003","46.000000","cfs","A","DWR",
"BLUNINCO","09/02/2003","45.000000","cfs","A","DWR",
"BLUNINCO","09/03/2003","41.000000","cfs","A","DWR",
"BLUNINCO","09/04/2003","39.000000","cfs","A","DWR",
"BLUNINCO","09/05/2003","39.000000","cfs","A","DWR",
"BLUNINCO","09/06/2003","37.000000","cfs","A","DWR",
"BLUNINCO","09/07/2003","37.000000","cfs","A","DWR",
"BLUNINCO","09/08/2003","40.000000","cfs","A","DWR",
"BLUNINCO","09/09/2003","46.000000","cfs","A","DWR",
"BLUNINCO","09/10/2003","53.000000","cfs","A","DWR",
"BLUNINCO","09/11/2003","54.000000","cfs","A","DWR",
"BLUNINCO","09/12/2003","51.000000","cfs","A","DWR",
"BLUNINCO","09/13/2003","49.000000","cfs","A","DWR",
"BLUNINCO","09/14/2003","45.000000","cfs","A","DWR",
"BLUNINCO","09/15/2003","41.000000","cfs","A","DWR",
"BLUNINCO","09/16/2003","38.000000","cfs","A","DWR",
"BLUNINCO","09/17/2003","36.000000","cfs","A","DWR",
"BLUNINCO","09/18/2003","33.000000","cfs","A","DWR",
"BLUNINCO","09/19/2003","31.000000","cfs","A","DWR",
"BLUNINCO","09/20/2003","30.000000","cfs","A","DWR",
"BLUNINCO","09/21/2003","29.000000","cfs","A","DWR",
"BLUNINCO","09/22/2003","28.000000","cfs","A","DWR",
"BLUNINCO","09/23/2003","27.000000","cfs","A","DWR",
"BLUNINCO","09/24/2003","26.000000","cfs","A","DWR",
"BLUNINCO","09/25/2003","25.000000","cfs","A","DWR",
"BLUNINCO","09/26/2003","25.000000","cfs","A","DWR",
"BLUNINCO","09/27/2003","24.000000","cfs","A","DWR",
"BLUNINCO","09/28/2003","24.000000","cfs","A","DWR",
"BLUNINCO","09/29/2003","23.000000","cfs","A","DWR",
"BLUNINCO","09/30/2003","23.000000","cfs","A","DWR",
"BLUNINCO","10/01/2003","22.000000","cfs","A","DWR",
"BLUNINCO","10/02/2003","21.000000","cfs","A","DWR",
"BLUNINCO","10/03/2003","22.000000","cfs","A","DWR",
"BLUNINCO","10/04/2003","24.000000","cfs","A","DWR",
"BLUNINCO","10/05/2003","23.000000","cfs","A","DWR",
"BLUNINCO","10/06/2003","23.000000","cfs","A","DWR",
"BLUNINCO","10/07/2003","22.000000","cfs","A","DWR",
"BLUNINCO","10/08/2003","22.000000","cfs","A","DWR",
"BLUNINCO","10/09/2003","22.000000","cfs","A","DWR",
"BLUNINCO","10/10/2003","22.000000","cfs","A","DWR",
"BLUNINCO","10/11/2003","22.000000","cfs","A","DWR",
"BLUNINCO","10/12/2003","22.000000","cfs","A","DWR",
"BLUNINCO","10/13/2003","22.000000","cfs","A","DWR",
"BLUNINCO","10/14/2003","22.000000","cfs","A","DWR",
"BLUNINCO","10/15/2003","23.000000","cfs","A","DWR",
"BLUNINCO","10/16/2003","20.000000","cfs","A","DWR",
"BLUNINCO","10/17/2003","19.000000","cfs","A","DWR",
"BLUNINCO","10/18/2003","19.000000","cfs","A","DWR",
"BLUNINCO","10/19/2003","19.000000","cfs","A","DWR",
"BLUNINCO","10/20/2003","19.000000","cfs","A","DWR",
"BLUNINCO","10/21/2003","19.000000","cfs","A","DWR",
"BLUNINCO","10/22/2003","19.000000","cfs","A","DWR",
"BLUNINCO","10/23/2003","19.000000","cfs","A","DWR",
"BLUNINCO","10/24/2003","18.000000","cfs","A","DWR",
"BLUNINCO","10/25/2003","18.000000","cfs","A","DWR",
"BLUNINCO","10/26/2003","18.000000","cfs","A","DWR",
"BLUNINCO","10/27/2003","17.000000","cfs","A","DWR",
"BLUNINCO","10/28/2003","18.000000","cfs","A","DWR",
"BLUNINCO","10/29/2003","18.000000","cfs","A","DWR",
"BLUNINCO","10/30/2003","18.000000","cfs","A","DWR",
"BLUNINCO","10/31/2003","18.000000","cfs","A","DWR",
"BLUNINCO","11/01/2003","17.000000","cfs","A","DWR",
"BLUNINCO","11/02/2003","17.000000","cfs","A","DWR",
"BLUNINCO","11/03/2003","17.000000","cfs","A","DWR",
"BLUNINCO","11/04/2003","17.000000","cfs","A","DWR",
"BLUNINCO","11/05/2003","16.000000","cfs","A","DWR",
"BLUNINCO","11/06/2003","15.000000","cfs","A","DWR",
"BLUNINCO","11/07/2003","15.000000","cfs","A","DWR",
"BLUNINCO","11/08/2003","14.000000","cfs","A","DWR",
"BLUNINCO","11/09/2003","14.000000","cfs","A","DWR",
"BLUNINCO","11/10/2003","14.000000","cfs","A","DWR",
"BLUNINCO","11/11/2003","14.000000","cfs","A","DWR",
"BLUNINCO","11/12/2003","14.000000","cfs","A","DWR",
"BLUNINCO","11/13/2003","14.000000","cfs","A","DWR",
"BLUNINCO","11/14/2003","14.000000","cfs","A","DWR",
"BLUNINCO","11/15/2003","14.000000","cfs","A","DWR",
"BLUNINCO","11/16/2003","14.000000","cfs","A","DWR",
"BLUNINCO","11/17/2003","14.000000","cfs","A","DWR",
"BLUNINCO","11/18/2003","14.000000","cfs","A","DWR",
"BLUNINCO","11/19/2003","13.000000","cfs","A","DWR",
"BLUNINCO","11/20/2003","13.000000","cfs","A","DWR",
"BLUNINCO","11/21/2003","14.000000","cfs","A","DWR",
"BLUNINCO","11/22/2003","15.000000","cfs","A","DWR",
"BLUNINCO","11/23/2003","15.000000","cfs","A","DWR",
"BLUNINCO","11/24/2003","14.000000","cfs","A","DWR",
"BLUNINCO","11/25/2003","14.000000","cfs","A","DWR",
"BLUNINCO","11/26/2003","14.000000","cfs","A","DWR",
"BLUNINCO","11/27/2003","14.000000","cfs","A","DWR",
"BLUNINCO","11/28/2003","14.000000","cfs","A","DWR",
"BLUNINCO","11/29/2003","13.000000","cfs","A","DWR",
"BLUNINCO","11/30/2003","14.000000","cfs","A","DWR",
"BLUNINCO","12/01/2003","14.000000","cfs","A","DWR",
"BLUNINCO","12/02/2003","14.000000","cfs","A","DWR",
"BLUNINCO","12/03/2003","14.000000","cfs","A","DWR",
"BLUNINCO","12/04/2003","13.000000","cfs","A","DWR",
"BLUNINCO","12/05/2003","13.000000","cfs","A","DWR",
"BLUNINCO","12/06/2003","13.000000","cfs","A","DWR",
"BLUNINCO","12/07/2003","13.000000","cfs","A","DWR",
"BLUNINCO","12/08/2003","14.000000","cfs","A","DWR",
"BLUNINCO","12/09/2003","14.000000","cfs","A","DWR",
"BLUNINCO","12/10/2003","14.000000","cfs","A","DWR",
"BLUNINCO","12/11/2003","13.000000","cfs","A","DWR",
"BLUNINCO","12/12/2003","13.000000","cfs","A","DWR",
"BLUNINCO","12/13/2003","13.000000","cfs","A","DWR",
"BLUNINCO","12/14/2003","13.000000","cfs","A","DWR",
"BLUNINCO","12/15/2003","13.000000","cfs","A","DWR",
"BLUNINCO","12/16/2003","13.000000","cfs","A","DWR",
"BLUNINCO","12/17/2003","13.000000","cfs","A","DWR",
"BLUNINCO","12/18/2003","13.000000","cfs","A","DWR",
"BLUNINCO","12/19/2003","13.000000","cfs","A","DWR",
"BLUNINCO","12/20/2003","13.000000","cfs","A","DWR",
"BLUNINCO","12/21/2003","13.000000","cfs","A","DWR",
"BLUNINCO","12/22/2003","13.000000","cfs","A","DWR",
"BLUNINCO","12/23/2003","13.000000","cfs","A","DWR",
"BLUNINCO","12/24/2003","13.000000","cfs","A","DWR",
"BLUNINCO","12/25/2003","13.000000","cfs","A","DWR",
"BLUNINCO","12/26/2003","13.000000","cfs","A","DWR",
"BLUNINCO","12/27/2003","13.000000","cfs","A","DWR",
"BLUNINCO","12/28/2003","13.000000","cfs","A","DWR",
"BLUNINCO","12/29/2003","13.000000","cfs","A","DWR",
"BLUNINCO","12/30/2003","13.000000","cfs","A","DWR",
"BLUNINCO","12/31/2003","13.000000","cfs","A","DWR",
"BLUNINCO","01/01/2004","12.000000","cfs","A","DWR",
"BLUNINCO","01/02/2004","12.000000","cfs","A","DWR",
"BLUNINCO","01/03/2004","12.000000","cfs","A","DWR",
"BLUNINCO","01/04/2004","12.000000","cfs","A","DWR",
"BLUNINCO","01/05/2004","12.000000","cfs","A","DWR",
"BLUNINCO","01/06/2004","12.000000","cfs","A","DWR",
"BLUNINCO","01/07/2004","12.000000","cfs","A","DWR",
"BLUNINCO","01/08/2004","12.000000","cfs","A","DWR",
"BLUNINCO","01/09/2004","12.000000","cfs","A","DWR",
"BLUNINCO","01/10/2004","12.000000","cfs","A","DWR",
"BLUNINCO","01/11/2004","12.000000","cfs","A","DWR",
"BLUNINCO","01/12/2004","12.000000","cfs","A","DWR",
"BLUNINCO","01/13/2004","12.000000","cfs","A","DWR",
"BLUNINCO","01/14/2004","12.000000","cfs","A","DWR",
"BLUNINCO","01/15/2004","12.000000","cfs","A","DWR",
"BLUNINCO","01/16/2004","12.000000","cfs","A","DWR",
"BLUNINCO","01/17/2004","12.000000","cfs","A","DWR",
"BLUNINCO","01/18/2004","12.000000","cfs","A","DWR",
"BLUNINCO","01/19/2004","12.000000","cfs","A","DWR",
"BLUNINCO","01/20/2004","12.000000","cfs","A","DWR",
"BLUNINCO","01/21/2004","11.000000","cfs","A","DWR",
"BLUNINCO","01/22/2004","11.000000","cfs","A","DWR",
"BLUNINCO","01/23/2004","11.000000","cfs","A","DWR",
"BLUNINCO","01/24/2004","11.000000","cfs","A","DWR",
"BLUNINCO","01/25/2004","11.000000","cfs","A","DWR",
"BLUNINCO","01/26/2004","11.000000","cfs","A","DWR",
"BLUNINCO","01/27/2004","11.000000","cfs","A","DWR",
"BLUNINCO","01/28/2004","11.000000","cfs","A","DWR",
"BLUNINCO","01/29/2004","11.000000","cfs","A","DWR",
"BLUNINCO","01/30/2004","11.000000","cfs","A","DWR",
"BLUNINCO","01/31/2004","11.000000","cfs","A","DWR",
"BLUNINCO","02/01/2004","11.000000","cfs","A","DWR",
"BLUNINCO","02/02/2004","11.000000","cfs","A","DWR",
"BLUNINCO","02/03/2004","11.000000","cfs","A","DWR",
